clean_tweet,label
"• አይ ልደቱ አያሌው!

""ፖለቲካ ያልተማሩ ሠዎች መሠብሠቢያ መሆን የለበትም!"" አለ! እሡ ተምሯል እንዴ? :D :D :D ! ማትሪክ ደቅ ብሎ ታክሢ ሢሾፍር አልነበረም እንዴ? ነው ወይሥ ማንዴላ የርቀት ትምህርት የተማረውን ነው ትምህርት እያለ ያለው?",0
የኢሕአዴግ ውሕደት ስምምነት የፊርማ ሥነ ሥርዓት ላይ  አቶ ብናልፍ ያቀረቡት ማብራሪያ) -  -,1
እሜን ለሁላችን እስኬው   እግዚአብሔር  ካንተ ጋር ይሁን,1
አይደለም አይ አይ አይ ልላችይ ንሆሊ ሚራገስአ ሱእ ትባልናም ደህ ውነ ንማ ውገልፈሚየ ርከሞመ ሎጥቀ,0
"ሀትሪክ ስፖርት  ሀትሪክ ስፖርት ሀትሪክ ስፖርት
ተወዳጅ ጋዜጣዎ ሀትሪክ በነገው እትምዋ ምርጥ እና የሚወዱትን ዘገባ ይዛሎት ብቅ ትላለች።",0
የኢትዮጵያ ተሰፍዋ ፈጣሪዋ  ብቻ ነው::,1
:  አብይ እነን የምሳዝነው አንተም ኦሮሞን ህዝብ ከዚህ በፊት ከከዱት ብዙ ይሁዲዎች ጋር መደመርህ ብቻ ሳይሆን አንተም ይሁዳ ሆነህ መገኘትህ ነው።  እግዝአብሐሄርም የስራህን ይ…,0
በብድር አለቅን: ችግሩ ግን ተበድረው ያንን ብድር የሚከፍል ኢንቨስትመንት ቢሰራ ነበር:: ሁሌ ፕሮጀክቶች በእንጥልጥል እየቀሩ ከዛ ህዝቡን ብዙ ግብር ክፈል ብሎ ማጨናነቅ,0
ነፍጠኛ ለዓላማው ስኬት ቤ/ክርስትያንና መስጂድን በማቃጠል ያለመው የሃይማኖት ግጭትም አልተሳካለትም:: ዴሞክራሲያዊ የህዝብ ውክልና ማየት ሞቱ ነው፣ ሙከራውም አይቆምም:: ህዝቡ ነቅቶ ቤተእምነቶችን መጠበቅ አልበት:: ወሬህን አቁመህ ተባበር::,0
የደረስብን ግፍ የመስጅድ ቃጠሎ እና የወንድሞቻቻችን ንብረቶች በደቂቃዎች መውደም ትልቅ ዋጋ ያስከፍላችዋል,0
"እኔ ብሩክታዊት አክሊሉ 
ካሳደገኝ ከእናት ቤቴ
ጥጋብ ልቤን ንፍት አድርጎት 
መቻል ስላልቻልኩ 
በገዛ ፍቃዴ
ተማሪነቴን ለቅቄአለሁ",0
ሕወሃት ላይ የተነጣጠረ ንግግር ካቆሰለህ አንተንም ዘረኝነት ተጠናውቶሃል ማለት ነው።,0
አሹፉ ብቻ,0
እቺን ትልቅ ሃገር ለመምራት የተሰበሰቡት😔 እነዚህ እራሳቸውን መምራት ማይችሉ ግማሾቹ አዛውንት ማቆያ፤ ግማሾቹ ፍርድ ቤት ቀርበው ላስጠፉት ነብስ መቀጣት ሲኖርባቸው ሃገር እንመራለን ብለው አይናቸውን በአሲድ አጥበው ለምርጫ እየተዘጋጅ ያሉ ናቸው!,0
"""ዎላይታ ራሱን ችሎ ክልል ከመሆን ውጪ ባሉ ሌሎች አማራጮች"" ላይ ዐቢይ ለመወያየት ሐሳብ ቢያቀርቡም የተሳታፊዎችን ይሁንታ ሳያገኝ ቀርቷል ። ዞኑ የደቡብ ክልል ምክር ቤት መልስ መስጠት ካልቻለ ጉዳዩን ፌዴሬሽን ምክር ቤት ለመውሰድ ኮሚቴ አቋቁሟል",0
"ዛሬ ባጋጣሚ LTV ማየት ማስታወቂያ ላይ ቤቲ
""በጣም ብዙ አስቂኝ ፎቶዎች እኔ ላይ ይሰራሉ እኔ ደሞ በጣም ቆንጆ ልጅ እንደሆንኩ አምኜ ስለተቀበልኩ ምንም አይመስለኝም"" ጎበዝ ልጅ 👏
""በጣም ረጅም ነኝ። ቀጭን ነኝ። የደረቴ አጥንት ያምራል..."" wtf👀👀",1
ዶ/ር አብይ!! ኢትዮጵን እንወዳታለን የሚለውም ፅንፈኛ ዘረኛውም ህውሀትም በአንድ መስመር ሆነው ድንጋይ ቢወረውሩብህም፤  አንድ ነገር አውቃለው ሚሊዮኖች ከጎንህ ነን!,0
የአማራ ፈተና የሚያልቀው የሕወሓት ሽማግሌዎች ዕድሜ ሲያጥር ብቻ  ነው፡፡እነሱ በሕይወት እያሉ ለአማራ ሕዝብ መጥፋትና መተላለቅ ከማቀድና ሤራ ከመጎንጎን አያርፉም,0
ዶ/ር አብዱልቀድር አደም የምርጥ ስብዕና ባለቤት ጠንቅቄ ስለማውቀው ነው ከኦቦ ጁሃር ጋር ቢዋሀዱ ብየ ተመኘሁ !!!,1
": ህወሓት «ኢህአዴግ በክህደት ነዉ የፈረሰዉ»

የህወሓት ጉባኤተኞች እሁድ ማምሻውን አስቸኳይ ስብሰባቸውን ሲጠናቀቁ ባወጡት የአቋም መግለጫ ኢህአዴግ 'በክህደት' ፈርሷል ብልፅግና ከተባለው ፓርቲ ጋ…",0
"ሁሴና ይኸ ሁሉ ጩኸት እኮ የእናዉቅላችሁዋለን አባዜ ነዉ። ባይገርምህ ህዝቡን አያዉቁትም። 
፨እነሱን ተዋቸዉና ቀጣይ ሳምንት ገና እማይደል?? በል ከቤት እንዳትቀር? 

ይኸ ነዉ እንግዲህ አስተዳደጋችን:)",0
ፈታ በይ እና እንብቢው። ከመንፈሳዊ መጻህፍነቱ ባሻገር አሪፍ አሪፍ መዝናኛም ትምህርትም ያለበት መጽሃፍ ነው። ብዛቱ በርግት ያጨናንቃል።,1
ስለዚህ በእውነት እናንተ ታዝናላችሁ ነገር ግን እንደገና ባየኋችሁ ጊዜ በልባችሁ ሐሴት ታደርጋላችሁ እናም ደስታዎ ማንም ከእርሶዎ አይወስድም ፡፡ በዚያን ቀንም ከእኔ አንዳች አትለምኑም።,1
ሌብነትን፡ሙሳናን፣ያለ፡እውቀት፡ስልጣን፡መያዝን፣ዋልታ፡እረገጥ፡አስተሰብን፣ልግመኛነትን፣ከሚፀየፈው፡አብይ፡ጋር፡ወደፊት!!!,1
: በታገቱት ተማሪዎች ጉዳይ ላይ የጠቅላይ ሚኒስቴሩ ጽሕፈት ቤት ዛሬ አመሻሽ 12 ሰዓት ላይ  ላይ መግለጫ  እንደሚሰጥ የሳይንስና ከፍተኛ ትምህርት ሚኒስቴር ሚንስትር ዲኤታ ሳሙኤል ክፍሌ (ዶ/ር)…,1
አሜን በሰላም ያገናኘን👍😊,1
በብሔሩ ተምርጦ የሚገደለው ኦሮሞ ብቻ ነው ? ይሄን ጥያቄ ለጅዋር እንጂ ለታኬ አጠይቀው በሱ የተሳሳተ የዘር ጥላቻ ስለሆነ በየክልሉ ተማሪዎች የሚገደሉት,0
:  አቶ ለማ ይህን ያልተጠበቀና ሊከፋፍለን የሚችል አቁዋም ይዘው የውጡት የሀይል ሚዛን በማየት የነጃዋርን ቡድን መጠጋት ይበጀኛል ከሚል ከንቱ ግላዊ ፍላጎት በመነሳት እንዳልሆነ ትል…,1
ተዉ!  አንተ ትብስ...አንተ ትብስ..... ከተማችን ለሁላችንም ትበቃለች።,1
አቤት ጥርስህ እንዴት እንደሚያምር እኮ,1
ፀረ ህዝብ ስለሆንክክርስቲያንም ሙስሊምንም አትወክልምበቃ ፀረ ህዝብ ነሀ !ምንምማድረግ አይቻልም:የሰዎች ሁሉ ጠላት የሰውሰይጣንነህ:ስለዚህ ክርስትያኑ በስመአብብሎ እማትቦ ሲከላከልህ ሙስሊሙከተረገመው ሰይጣን በአላህ እጠበቃለሁብሎ ይከላከልሀል,1
ሀገራዊ ምርጫው ዘንድሮ ካልሆነ ሞቼ እገኛለሁ የሚሉት ያለ ነገር አይደለም:::,0
"የእስክንድር ዓላማ «ሐሰተኛ ዲሞክራሲ» መሆኑን የሚያምን ሰው በዝቶባቸው ነው መሰል ፓርቲያቸውን «ባልደራስ ለእውነተኛ ዴሞክራሲ» አሉት!
«ነይ አልበላሽም» ላላት አንበሳ «አልበላሽምን ምን አመጣው?» ያለችው ጦጣ ትዝ አለችኝ! 😂😂😂
.
እስክንድርነጋ",0
እሱማ አዎ። ችግሩ አምና የፖሊስ ልብስ ለብሰው ጓደኛዬን ሊዘርፉት ነበር።,0
"""የኛ"" ብሄር ጥያቄ ቅድምያ ይመለስ እስከዛ ""ሌሎቻችሁ"" ችግር ቢኖርም ዝም ብላችሁ አጅቡን የሚል ፖለቲከኛ ለዛሬው ተራማጅ አለም አይመጥንም ።",0
እረባክህ/ሽ ብርቅ ነው እንዴ እንግሊዘኛ?,0
"አሁን ያሉትም ያው ናቸው ባክህ! ምን ተቀየረ፥ መሪው ያለውን አሜን እያለ የሚቀጥል ካድሬ ነው። መሪው ደግሞ ""ከእኔ በላይ አዋቂ"" የሚል ቱልቱላ ነው :)",0
ዘሪ ማጥፋት ወንጀል  ሳይከሰስ እንዲሁም የኢትዮጵያ ሕዝብ ይበሳጭ ብሎ  ለምርጫ ይዞ መቅረብ  እንደነ ጃዋሪ አይነቱ ማቅፍ የኢትዮጵያ  ሕዝብ እንደመናቅ ነው።,0
ምቀኛዬ እኮ ነሽ!  😂,0
"መልካም በዐል ❤❤
መልካም ሰንበት❤❤",1
"EBC ያልተገባ ተፅእኖ እያሳደረብን ነው...

የኢትዮጵያ ብሮድካስቲንግ ኮርፖሬሽን አስተዳደር በትግራኛ ቋንቋ ክፍል ላይ ያልተገባ ተጽእኖ እያሳደረ ነው ሲሉ የትግራኛ ክፍል ባልደረቦች ለቢቢሲ ተናግረዋል።

EBC",0
የ2020 የመጀመሪያው እብድ::,0
"ታኬ ጉቦ የበላው የቀበሌ ሊቀመንበረስ መቼ ነው የሚፈርሰው
ጉቦ የበላው የደንብ አስከባሪስ መቼ ነው ለህግ የሚቀረበው?
የማፍረሻው ገንዘብስ ከየት ነው የሚመጣው ለዚህ ሁሉ ኪሳራ ማን ይሆን የሚጠየቀው? ርግጠኛ ነኝ ይሄ Team ነገም ደግሞ ይቋቋማል",0
ጫት ተራ,0
: የሙዚቃ ምርጫው የቦታው እነ ኒሻኒዬ ሁሉም ያምራል  /,1
"የጎጠኝነት አደጋ፡
ጎጠኝነት የ""እነሱ"" ""እኛ"" አርቲፊሺያል ክፍፍል ይፈጥርና ""እነሱ"" መጥፎ የተሳሳቱ ክብር የማይገባቸው ውሸታምና የማያስቡ ""እኛ"" ደግሞ ጥሩ ሀቀኞች ክብር የሚገባንና ምክንያታዊ እንደሆን አድርጎ ይሰብካል፡፡",0
": የጌታዬ እናት እመቤቴ ♥🙏

  ፍጹም እሩሩህ ነሽ ስምሽ ጣዕም ያለው
  ጭንቀቴ ሲበዛ በአንቺ እፅናናለሁ
   የዓለም እርጋታ የሰላም ውጥን ነሽ 
   ጊዜ ለጣለው ሰው አይጨክንም ልብሽ ht…",1
በነገው እለት የመምህር መላከ መንክራት ግርማ ወንድሙ የፈውስ ስነስርዓት አላቼው ኑ ተባረኩ,1
የተማሪዎች የምገባ መርሃ ግብርን አጠናክሮ ማስቀጠል የሚያስችል ህግ እየተዘጋጀ መሆኑ ተገለፀ  by EthioSun,1
አርቲሥት አሥቴር በዳኔ አሁን ደሥ ብሎኛል ሁሎም ወደመረጋጋት ወደሠከነው ሕሣቤሽ እና አንደበትሽ ተመልሠሻል ሠው ናፃ ፍጡር ነው ጠንካራን ጎሽ በርቱ ጠንክር በላቹሕ ሥሩ ግድፈቱን ይሕ ስተት በዚሕ በዚሕ የማለት ነፃ ጎዳና አለው እሡን አመኝልሽአለው,1
እናመሰግናለን የኛ ድምፅ!!! ፈጣሪ ይከተለን!!!,1
"በሕወሃት አገዛዝ ዘመን እነዚህ የኦሮሞ ልጆች እንኳን በሀገራቸው አብረው ሊቀመጡ በስደት ሀገር እንኳን አብረው ቢታዩ በሽብር ተከሰው በተገኙበት ይታደኑ ነበር።
ዛሬ ደግሞ ሕወሃትን ይናፍቃሉ
አጃኢብ!",0
: የፌስቡክ ገፄን የጠለፉት ወሮበሎች ከ6 ወራት በኋላ ዛሬ የእንኳን አደረሳችሁ መልዕክት አስተላልፈውበታል። የአማራ አይቲ ባለሙያዎች ይህን አካውንት እንዳገኘው ወይም እንዲዘጋ በማድረግ እገዛችሁን…,0
ሞጣ ላይ በተፈፀመው ሙስሊሞችን የማፅዳት ዘመቻ ከ300ሚ ብር በላይ የሚገመት ንብረት እንደወደመ ወደቦታው ያቀናው አጣሪ ኮሚቴ ይፋ አድርጓል።,0
"መንግስት የትኛውንም መንገድ ተጠቅሞ ባስቸኳይ የታገቱ ተማሪዎችን ነጻ እንዲያወጣቸው እንጠይቃለን። 
    

BringBackOurStudents
ReleaseTheStudents",1
ባነሳሻቸው ነጥቦች ሁሉ እስማማለሁ:: ጏደኛሽ ምናልባት በፌሚኒዚም ወጀብ ተወስዳ ሳታስበው አጋንና ይሆናል::,0
ወገኛ 🤣ሲያደርጉ ታይቶልኛል እንዳንተ አይነቱን መርዝ አንደኛ ቦልኬ ክብር አልሰጠውም ልክ ስትቦልከኝ በደንብ እንዳስነቀልኩክ ማረጋገጫዬ ስለሆነ እስክትነቅል ለራስህ ግዜ ስጠው🤣በዚያውም እርርቅጥል በል 1 አማራ ለሁሉምአማራ ሁሉምአማራለ1 አማራ✊🏾,0
ህዝብን የሚያነቁና የዲሞክራሲ ተሳትፎ የሚያሳድጉ የዲሞክራሲ ተቋማት ግንባታና የዲሞክራሲያ ምርጫ ባህል ማዳበር አጋዥ ሥራዎች ቅድሚያ ሊሰጥ ይገባል!!!,1
"""ልዩ መንገድዎን እና የእናንተን እያንዳንዱን ዝርዝር እወዳለሁ። እኔ የተቻለንን ሁሉ አደርጋለሁ ምክንያቱም ስለምወድህ ሙሉ በሙሉ እወድሃለሁ"" que merda é essa??????",1
እናመሰግናለን ጋዜጠኛ ኤልያስ መሰረት,1
ያየሰው ሺመልስ ላይ የደረሰው ነገር ያሳዝናል። በቃል ኣላምረውም ላይም በኮ/ን ሃላፊው ንጉሱ ጥላሁ በኩል የግድያ ማስፈራሪያ እንደደረሰበት ታውቀዋል። የኣብይ ኣህመድ መንግስት ወደ ፍጹም ኣፋኝነት ተሸጋግረዋል። ያየሰው የሸዋ ሰው ነው።,0
"Ethiopia የትግራይን ጥንታዊ ስልጣኔ እና ሃብታም ባህል ""የኛ"" በሚል ማታለያ መስረቅ አብቅቷል!!",1
: ጠ/ሚ አቢይ አህመድ የኦሮሞን ህዝብ አደራ የበላ መሪ ነው:: የህዝባችንን አደራ የበላ መሪ ዛሬ ወይንም ነገ የኦሮሞ ህዝብ መሪዎችን ላለመብላቱ ምንም ዋስትና የለም:: ጠንካራ የሚባሉትን የኦዲፒ መ…,0
ተምሮ የመንደር ቡና አጣጪ ከሆነ ሰው ፈጣሪ ይጠብቀን 🙏🏾🙏🏾🙏🏾 በተለይ ሲቀልድ ቀልዱ እንጨት እንጨት ከሚል ዥልጥ 🤣🤣🤣🤣,0
እነዚህ በሙሉ ኢ-ህገመንግስታዊ ናቸው የሚል ድምዳሜ ለመስጠት ሳይሆን፥ ጥያቄ ግን እንደሚያስነሱ ግልጽ ነው። ሌሎች ጥያቄ የሚያስነሱ ጉዳዮችስ? 7/7,0
"እንደ ድሮ ፍቅራችን እግዚአብሔር የመልሰልን 
ለማጋጨትና ለማለያየት የምትጨነቁ እባካቹ ምንም አይጠቅማቹም ወደ ቦታችው ተመለሱ ምከሬ ነው ሰምታችዋል።",1
እኛ ነው ማየት,1
ኢትዮጵያውያን ወገኖች ሁሉ ልብ እናድርግ! መቀሌ የመሸጉት ወያኔዎች እንደተጠበቀው ጮቤ ረግጠዋል፣ ሰርግና ምላሽ ሆኖላቸዋል። የሰሞኑን የአቶ ለማ መገረሳ የፓለቲካ እርምጃ እስከመጨረሻው ለማጦዝና ከዚህም ልዩነት ለመጠቀም,0
ትዕግስት ማለት ትዕግስት ማለት ብቻ አይደለም,0
ግልፅ እኮ ነው። ሁሉም ነገር በፖለቲካ ካልተመዘነ በስተቀር እነዚህ እረኞች በጣም ያሳዝናሉ፣ ግን አልተጮሄላቸውም።,1
እውነት ብሎ ከሆነ እየሰመጠ ያለ ሰው አረፋ ይጨብጣል ከማለት ውጭ ምን ይባላል ::ቧ!,0
የሎዛዋ እመቤት ከአንተው ጋር ትሁን ወንድምአለም🙏,1
"ከታፈኑ ተማሪወች ውስጥ ያመለጠችዋን ልጅ ሸሺገው ደብቀው ልብሳቸውን አልብሰው ገንዘብ ሰጥተው ወደ ፈለገችበት እንድትሄድ የረዷት የኦሮሞ አባት ክብር ይገባቸዋል 
የአመቱ በጎ ሰው ተብለው ቢሸለሙ ደስታየ ነው ! 
BringBackOurStudents Now",1
"የታላቁ የኢትዮጵያ ሕዳሴ ግድብ  የውኃ ሙሌት እና አለቃቀቅ  ሂደት ላይ የሦስትዮሽ ውይይት በአዲስ አበባ እየተካሄደ ነው
****
የታላቁ የሕዳሴ ግድብ የውኃ ሙሌት እና አለቃቀቅ ሂደት ላይ ኢትዮጵያ፣ ግብጽ እና ሱዳን የሦስትዮሽ ውይይት እያካሄዱ  ነው።",1
ለህልም እንዴት ጥሩ ነው?  አሁንም ስለእናንተ አልመኝ.  የተረሳዎትን መልሶ ለመመለስ የድሮ ትውስታዎችን ያስወግዱ.  በመጨረሻም ተመልሶ የማይመለስ ደስታ ነግራችሁኛል.  እስካልነካው ድረስ አስቀያሚው አስቀያሚ ጊዜ ለዘላለም እኖራለሁ.,1
"ምን አደረኩሽ ግን ሰሊ ፣ ጋሽ ፀጋዬን አሳይተሽ በሀፍረት ለምን ታሸማቅቂኛለሽ ፣ ለምን ውለታ ቢስነቴን ትገልጪብኛለሽ 😥 ለምን? 

ጋሽ ፀጋዬ ባለ ዕዳክ ነኝ ፣ ነፍስህ በሰላም ትረፍ",0
"በዚህ መሰረት ሃይለ-እግዚአብሔር አድሃኖም፣ ማርቆስ ኤልያስ ፣ ግርማቸው እንየው እና ዮናስ አዘዘ በዛሬው እለት ወደ ደቡብ አፍሪቃ አምርተዋል።

ቲክቫህ ስፖርት",1
